x,y,action_density
8.787878787878787179e+00,3.030303030303030387e-01,6.830226365457991999e-02
8.888888888888889284e+00,3.030303030303030387e-01,5.224669662704053974e-02
8.989898989898989612e+00,3.030303030303030387e-01,3.951778784415596601e-02
9.090909090909089940e+00,3.030303030303030387e-01,2.958310485168545029e-02
9.191919191919192045e+00,3.030303030303030387e-01,2.194317894129005700e-02
9.292929292929292373e+00,3.030303030303030387e-01,1.614857123927612020e-02
9.393939393939394478e+00,3.030303030303030387e-01,1.180892750419549123e-02
9.494949494949494806e+00,3.030303030303030387e-01,8.595577268833743539e-03
9.595959595959595134e+00,3.030303030303030387e-01,6.239376990324719402e-03
9.696969696969697239e+00,3.030303030303030387e-01,4.525420194283103978e-03
9.797979797979797567e+00,3.030303030303030387e-01,3.286015529949408345e-03
9.898989898989899672e+00,3.030303030303030387e-01,2.393037353780220165e-03
1.000000000000000000e+01,3.030303030303030387e-01,1.750441123251854185e-03
0.000000000000000000e+00,4.040404040404040331e-01,2.328885065804592400e-03
1.010101010101010083e-01,4.040404040404040331e-01,3.222754393846011343e-03
2.020202020202020166e-01,4.040404040404040331e-01,4.478764003356562953e-03
3.030303030303030387e-01,4.040404040404040331e-01,6.239376990324700320e-03
4.040404040404040331e-01,4.040404040404040331e-01,8.695283960408702051e-03
5.050505050505050830e-01,4.040404040404040331e-01,1.209673054945195267e-02
6.060606060606060774e-01,4.040404040404040331e-01,1.676509957994998939e-02
7.070707070707070718e-01,4.040404040404040331e-01,2.310354682566272480e-02
8.080808080808080662e-01,4.040404040404040331e-01,3.160501532698768712e-02
9.090909090909090606e-01,4.040404040404040331e-01,4.285550348341635174e-02
1.010101010101010166e+00,4.040404040404040331e-01,5.753012509457429424e-02
1.111111111111111160e+00,4.040404040404040331e-01,7.637938316298589769e-02
1.212121212121212155e+00,4.040404040404040331e-01,1.002032979530700363e-01
1.313131313131313149e+00,4.040404040404040331e-01,1.298116835125931179e-01
1.414141414141414144e+00,4.040404040404040331e-01,1.659700151514265920e-01
1.515151515151515138e+00,4.040404040404040331e-01,2.093319648346886885e-01
1.616161616161616132e+00,4.040404040404040331e-01,2.603617027665208195e-01
1.717171717171717127e+00,4.040404040404040331e-01,3.192512699885160510e-01
1.818181818181818121e+00,4.040404040404040331e-01,3.858404214062448045e-01
1.919191919191919116e+00,4.040404040404040331e-01,4.595479576915816322e-01
2.020202020202020332e+00,4.040404040404040331e-01,5.393243295587136776e-01
2.121212121212121104e+00,4.040404040404040331e-01,6.236348842826894279e-01
2.222222222222222321e+00,4.040404040404040331e-01,7.104813355907945160e-01
2.323232323232323093e+00,4.040404040404040331e-01,7.974658713392821507e-01
2.424242424242424310e+00,4.040404040404040331e-01,8.818979989595817637e-01
2.525252525252525082e+00,4.040404040404040331e-01,9.609392299229437828e-01
2.626262626262626299e+00,4.040404040404040331e-01,1.031775671164824049e+00
2.727272727272727071e+00,4.040404040404040331e-01,1.091804268418986812e+00
2.828282828282828287e+00,4.040404040404040331e-01,1.138815551294565465e+00
2.929292929292929060e+00,4.040404040404040331e-01,1.171154821147387670e+00
3.030303030303030276e+00,4.040404040404040331e-01,1.188215861480396152e+00
3.131313131313131048e+00,4.040404040404040331e-01,1.195576762204477950e+00
3.232323232323232265e+00,4.040404040404040331e-01,1.195477341449830755e+00
3.333333333333333481e+00,4.040404040404040331e-01,1.188492321172211819e+00
3.434343434343434254e+00,4.040404040404040331e-01,1.175495763840431529e+00
3.535353535353535470e+00,4.040404040404040331e-01,1.157588405227866435e+00
3.636363636363636243e+00,4.040404040404040331e-01,1.136011181450866880e+00
3.737373737373737459e+00,4.040404040404040331e-01,1.112053935201152477e+00
3.838383838383838231e+00,4.040404040404040331e-01,1.086968281538311043e+00
3.939393939393939448e+00,4.040404040404040331e-01,1.061892535779431768e+00
4.040404040404040664e+00,4.040404040404040331e-01,1.037794680848212803e+00
4.141414141414140992e+00,4.040404040404040331e-01,1.015436907353359786e+00
4.242424242424242209e+00,4.040404040404040331e-01,9.953626638591430709e-01
4.343434343434343425e+00,4.040404040404040331e-01,9.779047494988268863e-01
4.444444444444444642e+00,4.040404040404040331e-01,9.632110321097262506e-01
4.545454545454544970e+00,4.040404040404040331e-01,9.512830414852557759e-01
4.646464646464646187e+00,4.040404040404040331e-01,9.420220151090765714e-01
4.747474747474747403e+00,4.040404040404040331e-01,9.352769113893658615e-01
4.848484848484848619e+00,4.040404040404040331e-01,9.308893351282094830e-01
4.949494949494949836e+00,4.040404040404040331e-01,9.287310952159035793e-01
5.050505050505050164e+00,4.040404040404040331e-01,9.287310952159035793e-01
5.151515151515151381e+00,4.040404040404040331e-01,9.308893351282094830e-01
5.252525252525252597e+00,4.040404040404040331e-01,9.352769113893658615e-01
5.353535353535353813e+00,4.040404040404040331e-01,9.420220151090765714e-01
5.454545454545454142e+00,4.040404040404040331e-01,9.512830414852557759e-01
5.555555555555555358e+00,4.040404040404040331e-01,9.632110321097261396e-01
5.656565656565656575e+00,4.040404040404040331e-01,9.779047494988268863e-01
5.757575757575757791e+00,4.040404040404040331e-01,9.953626638591428488e-01
5.858585858585858119e+00,4.040404040404040331e-01,1.015436907353359786e+00
5.959595959595959336e+00,4.040404040404040331e-01,1.037794680848212803e+00
6.060606060606060552e+00,4.040404040404040331e-01,1.061892535779431768e+00
6.161616161616161769e+00,4.040404040404040331e-01,1.086968281538311043e+00
6.262626262626262097e+00,4.040404040404040331e-01,1.112053935201152033e+00
6.363636363636363313e+00,4.040404040404040331e-01,1.136011181450866880e+00
6.464646464646464530e+00,4.040404040404040331e-01,1.157588405227866435e+00
6.565656565656565746e+00,4.040404040404040331e-01,1.175495763840431529e+00
6.666666666666666963e+00,4.040404040404040331e-01,1.188492321172212263e+00
6.767676767676767291e+00,4.040404040404040331e-01,1.195477341449830533e+00
6.868686868686868507e+00,4.040404040404040331e-01,1.195576762204477728e+00
6.969696969696969724e+00,4.040404040404040331e-01,1.188215861480396152e+00
7.070707070707070940e+00,4.040404040404040331e-01,1.171154821147387892e+00
7.171717171717171269e+00,4.040404040404040331e-01,1.138815551294565465e+00
7.272727272727272485e+00,4.040404040404040331e-01,1.091804268418987034e+00
7.373737373737373701e+00,4.040404040404040331e-01,1.031775671164824049e+00
7.474747474747474918e+00,4.040404040404040331e-01,9.609392299229437828e-01
7.575757575757575246e+00,4.040404040404040331e-01,8.818979989595825408e-01
7.676767676767676463e+00,4.040404040404040331e-01,7.974658713392821507e-01
7.777777777777777679e+00,4.040404040404040331e-01,7.104813355907946271e-01
7.878787878787878896e+00,4.040404040404040331e-01,6.236348842826894279e-01
7.979797979797979224e+00,4.040404040404040331e-01,5.393243295587136776e-01
8.080808080808081328e+00,4.040404040404040331e-01,4.595479576915811326e-01
8.181818181818181657e+00,4.040404040404040331e-01,3.858404214062450821e-01
8.282828282828281985e+00,4.040404040404040331e-01,3.192512699885162730e-01
8.383838383838384090e+00,4.040404040404040331e-01,2.603617027665208195e-01
8.484848484848484418e+00,4.040404040404040331e-01,2.093319648346890494e-01
8.585858585858586522e+00,4.040404040404040331e-01,1.659700151514263700e-01
8.686868686868686851e+00,4.040404040404040331e-01,1.298116835125931179e-01
8.787878787878787179e+00,4.040404040404040331e-01,1.002032979530701473e-01
8.888888888888889284e+00,4.040404040404040331e-01,7.637938316298588382e-02
8.989898989898989612e+00,4.040404040404040331e-01,5.753012509457439139e-02
9.090909090909089940e+00,4.040404040404040331e-01,4.285550348341640725e-02
9.191919191919192045e+00,4.040404040404040331e-01,3.160501532698768712e-02
9.292929292929292373e+00,4.040404040404040331e-01,2.310354682566275603e-02
9.393939393939394478e+00,4.040404040404040331e-01,1.676509957994995817e-02
9.494949494949494806e+00,4.040404040404040331e-01,1.209673054945195267e-02
9.595959595959595134e+00,4.040404040404040331e-01,8.695283960408726337e-03
9.696969696969697239e+00,4.040404040404040331e-01,6.239376990324700320e-03
9.797979797979797567e+00,4.040404040404040331e-01,4.478764003356568157e-03
9.898989898989899672e+00,4.040404040404040331e-01,3.222754393846005705e-03
1.000000000000000000e+01,4.040404040404040331e-01,2.328885065804592400e-03
0.000000000000000000e+00,5.050505050505050830e-01,3.101060473182620358e-03
1.010101010101010083e-01,5.050505050505050830e-01,4.342509095211122445e-03
2.020202020202020166e-01,5.050505050505050830e-01,6.104344500725228037e-03
3.030303030303030387e-01,5.050505050505050830e-01,8.595577268833743539e-03
4.040404040404040331e-01,5.050505050505050830e-01,1.209673054945195267e-02
5.050505050505050830e-01,5.050505050505050830e-01,1.697672508711120173e-02
6.060606060606060774e-01,5.050505050505050830e-01,2.371014982967687562e-02
7.070707070707070718e-01,5.050505050505050830e-01,3.289312558557625638e-02
8.080808080808080662e-01,5.050505050505050830e-01,4.525526106013492283e-02
9.090909090909090606e-01,5.050505050505050830e-01,6.166452876085764395e-02
1.010101010101010166e+00,5.050505050505050830e-01,8.312138472344832163e-02
1.111111111111111160e+00,5.050505050505050830e-01,1.107382822048321447e-01
1.212121212121212155e+00,5.050505050505050830e-01,1.457010562731111403e-01
1.313131313131313149e+00,5.050505050505050830e-01,1.892096330056371178e-01
1.414141414141414144e+00,5.050505050505050830e-01,2.423972327547641026e-01
1.515151515151515138e+00,5.050505050505050830e-01,3.062296790829850957e-01
1.616161616161616132e+00,5.050505050505050830e-01,3.813894450729320429e-01
1.717171717171717127e+00,5.050505050505050830e-01,4.681523654597056772e-01
1.818181818181818121e+00,5.050505050505050830e-01,5.662680722919452014e-01
1.919191919191919116e+00,5.050505050505050830e-01,6.748576302466742227e-01
2.020202020202020332e+00,5.050505050505050830e-01,7.923429897882717787e-01
2.121212121212121104e+00,5.050505050505050830e-01,9.164222568725957085e-01
2.222222222222222321e+00,5.050505050505050830e-01,1.044102103344839882e+00
2.323232323232323093e+00,5.050505050505050830e-01,1.171793908327989353e+00
2.424242424242424310e+00,5.050505050505050830e-01,1.295473771928589590e+00
2.525252525252525082e+00,5.050505050505050830e-01,1.410899071089111834e+00
2.626262626262626299e+00,5.050505050505050830e-01,1.513866704444003064e+00
2.727272727272727071e+00,5.050505050505050830e-01,1.600491711844221898e+00
2.828282828282828287e+00,5.050505050505050830e-01,1.667480627209954935e+00
2.929292929292929060e+00,5.050505050505050830e-01,1.712372565193059248e+00
3.030303030303030276e+00,5.050505050505050830e-01,1.734277177633638534e+00
3.131313131313131048e+00,5.050505050505050830e-01,1.741549850983360237e+00
3.232323232323232265e+00,5.050505050505050830e-01,1.737560869087749982e+00
3.333333333333333481e+00,5.050505050505050830e-01,1.723195755157337583e+00
3.434343434343434254e+00,5.050505050505050830e-01,1.699790789119067114e+00
3.535353535353535470e+00,5.050505050505050830e-01,1.669024119920658356e+00
3.636363636363636243e+00,5.050505050505050830e-01,1.632786150306564377e+00
3.737373737373737459e+00,5.050505050505050830e-01,1.593042625125243639e+00
3.838383838383838231e+00,5.050505050505050830e-01,1.551703850661009021e+00
3.939393939393939448e+00,5.050505050505050830e-01,1.510511864993616227e+00
4.040404040404040664e+00,5.050505050505050830e-01,1.470954505432292336e+00
4.141414141414140992e+00,5.050505050505050830e-01,1.434211669321081573e+00
4.242424242424242209e+00,5.050505050505050830e-01,1.401135187595240694e+00
4.343434343434343425e+00,5.050505050505050830e-01,1.372260137671224012e+00
4.444444444444444642e+00,5.050505050505050830e-01,1.347842510761749102e+00
4.545454545454544970e+00,5.050505050505050830e-01,1.327916156134350212e+00
4.646464646464646187e+00,5.050505050505050830e-01,1.312360919823048810e+00
4.747474747474747403e+00,5.050505050505050830e-01,1.300973800930034452e+00
4.848484848484848619e+00,5.050505050505050830e-01,1.293535588870838637e+00
4.949494949494949836e+00,5.050505050505050830e-01,1.289866600810548825e+00
5.050505050505050164e+00,5.050505050505050830e-01,1.289866600810548825e+00
5.151515151515151381e+00,5.050505050505050830e-01,1.293535588870838637e+00
5.252525252525252597e+00,5.050505050505050830e-01,1.300973800930034452e+00
5.353535353535353813e+00,5.050505050505050830e-01,1.312360919823048810e+00
5.454545454545454142e+00,5.050505050505050830e-01,1.327916156134349990e+00
5.555555555555555358e+00,5.050505050505050830e-01,1.347842510761749102e+00
5.656565656565656575e+00,5.050505050505050830e-01,1.372260137671224234e+00
5.757575757575757791e+00,5.050505050505050830e-01,1.401135187595240694e+00
5.858585858585858119e+00,5.050505050505050830e-01,1.434211669321081128e+00
5.959595959595959336e+00,5.050505050505050830e-01,1.470954505432292114e+00
6.060606060606060552e+00,5.050505050505050830e-01,1.510511864993616005e+00
6.161616161616161769e+00,5.050505050505050830e-01,1.551703850661009243e+00
6.262626262626262097e+00,5.050505050505050830e-01,1.593042625125242973e+00
6.363636363636363313e+00,5.050505050505050830e-01,1.632786150306564377e+00
6.464646464646464530e+00,5.050505050505050830e-01,1.669024119920658356e+00
6.565656565656565746e+00,5.050505050505050830e-01,1.699790789119067336e+00
6.666666666666666963e+00,5.050505050505050830e-01,1.723195755157338027e+00
6.767676767676767291e+00,5.050505050505050830e-01,1.737560869087749982e+00
6.868686868686868507e+00,5.050505050505050830e-01,1.741549850983360237e+00
6.969696969696969724e+00,5.050505050505050830e-01,1.734277177633638090e+00
7.070707070707070940e+00,5.050505050505050830e-01,1.712372565193059248e+00
7.171717171717171269e+00,5.050505050505050830e-01,1.667480627209955157e+00
7.272727272727272485e+00,5.050505050505050830e-01,1.600491711844223008e+00
7.373737373737373701e+00,5.050505050505050830e-01,1.513866704444003064e+00
7.474747474747474918e+00,5.050505050505050830e-01,1.410899071089111834e+00
7.575757575757575246e+00,5.050505050505050830e-01,1.295473771928590478e+00
7.676767676767676463e+00,5.050505050505050830e-01,1.171793908327989797e+00
7.777777777777777679e+00,5.050505050505050830e-01,1.044102103344839882e+00
7.878787878787878896e+00,5.050505050505050830e-01,9.164222568725958196e-01
7.979797979797979224e+00,5.050505050505050830e-01,7.923429897882723338e-01
8.080808080808081328e+00,5.050505050505050830e-01,6.748576302466737786e-01
8.181818181818181657e+00,5.050505050505050830e-01,5.662680722919456455e-01
8.282828282828281985e+00,5.050505050505050830e-01,4.681523654597065098e-01
8.383838383838384090e+00,5.050505050505050830e-01,3.813894450729320429e-01
8.484848484848484418e+00,5.050505050505050830e-01,3.062296790829855953e-01
8.585858585858586522e+00,5.050505050505050830e-01,2.423972327547636862e-01
8.686868686868686851e+00,5.050505050505050830e-01,1.892096330056371178e-01
8.787878787878787179e+00,5.050505050505050830e-01,1.457010562731113901e-01
8.888888888888889284e+00,5.050505050505050830e-01,1.107382822048321447e-01
8.989898989898989612e+00,5.050505050505050830e-01,8.312138472344837714e-02
9.090909090909089940e+00,5.050505050505050830e-01,6.166452876085775497e-02
9.191919191919192045e+00,5.050505050505050830e-01,4.525526106013492977e-02
9.292929292929292373e+00,5.050505050505050830e-01,3.289312558557630495e-02
9.393939393939394478e+00,5.050505050505050830e-01,2.371014982967682705e-02
9.494949494949494806e+00,5.050505050505050830e-01,1.697672508711120173e-02
9.595959595959595134e+00,5.050505050505050830e-01,1.209673054945199430e-02
9.696969696969697239e+00,5.050505050505050830e-01,8.595577268833743539e-03
9.797979797979797567e+00,5.050505050505050830e-01,6.104344500725227170e-03
9.898989898989899672e+00,5.050505050505050830e-01,4.342509095211111170e-03
1.000000000000000000e+01,5.050505050505050830e-01,3.101060473182620791e-03
